Date,Kind,Model,Max Mode,Input (w/ Cache Write),Input (w/o Cache Write),Cache Read,Output Tokens,Total Tokens,Cost
"2025-12-21T16:05:08.658Z","On-Demand","gemini-3-flash-preview","Yes","0","10011","436448","36","446495","0.03"
"2025-12-21T16:05:03.109Z","On-Demand","gemini-3-flash-preview","Yes","0","1259","436334","22","437615","0.03"
"2025-12-21T16:04:58.494Z","On-Demand","gemini-3-flash-preview","Yes","0","760","436355","55","437170","0.03"
"2025-12-21T16:04:49.194Z","On-Demand","gemini-3-flash-preview","Yes","0","429025","8011","37","437073","0.26"
"2025-12-21T15:51:16.091Z","On-Demand","gemini-3-flash-preview","Yes","0","277","436517","52","436846","0.03"
"2025-12-21T15:51:09.995Z","On-Demand","gemini-3-flash-preview","Yes","0","60124","376565","63","436752","0.06"
"2025-12-21T15:42:50.678Z","On-Demand","gemini-3-flash-preview","Yes","0","10587","425159","343","436089","0.03"
"2025-12-21T15:42:15.953Z","On-Demand","gemini-3-flash-preview","Yes","0","3291","425442","6962","435695","0.05"
"2025-12-21T15:42:10.609Z","On-Demand","gemini-3-flash-preview","Yes","0","5354","421476","25","426855","0.03"
"2025-12-21T15:42:01.214Z","On-Demand","gemini-3-flash-preview","Yes","0","11171","413817","25","425013","0.03"
"2025-12-21T15:41:16.557Z","On-Demand","gemini-3-flash-preview","Yes","0","7294","410683","6960","424937","0.05"
"2025-12-21T15:41:11.106Z","On-Demand","gemini-3-flash-preview","Yes","0","1490","414794","50","416334","0.03"
"2025-12-21T15:41:05.463Z","On-Demand","gemini-3-flash-preview","Yes","0","24104","391163","25","415292","0.04"
"2025-12-21T15:40:51.755Z","On-Demand","gemini-3-flash-preview","Yes","0","13632","400402","25","414059","0.03"
"2025-12-21T15:40:37.122Z","On-Demand","gemini-3-flash-preview","Yes","0","55140","350028","22","405190","0.05"
"2025-12-21T15:40:30.877Z","On-Demand","gemini-3-flash-preview","Yes","0","390437","7951","25","398413","0.23"
"2025-12-21T15:40:12.612Z","On-Demand","gemini-3-flash-preview","Yes","0","386738","7957","25","394720","0.23"
"2025-12-21T15:39:26.735Z","On-Demand","gemini-3-flash-preview","Yes","0","11918","375704","7022","394644","0.05"
"2025-12-21T15:39:21.481Z","On-Demand","gemini-3-flash-preview","Yes","0","26548","351672","21","378241","0.04"
"2025-12-21T15:21:39.275Z","On-Demand","gemini-3-flash-preview","Yes","0","179525","198107","255","377887","0.12"
"2025-12-21T15:21:21.512Z","On-Demand","gemini-3-flash-preview","Yes","0","12458","365117","50","377625","0.03"
"2025-12-21T15:20:34.093Z","On-Demand","gemini-3-flash-preview","Yes","0","171128","199554","6842","377524","0.14"
"2025-12-21T15:20:34.041Z","On-Demand","gemini-3-flash-preview","Yes","0","0","0","0","0","0.00"
"2025-12-21T15:20:25.627Z","On-Demand","gemini-3-flash-preview","Yes","0","152587","199521","46","352154","0.10"
"2025-12-21T15:20:15.715Z","On-Demand","gemini-3-flash-preview","Yes","0","10018","341314","289","351621","0.03"
"2025-12-21T15:19:34.553Z","On-Demand","gemini-3-flash-preview","Yes","0","12314","329322","9645","351281","0.06"
"2025-12-21T15:19:06.118Z","On-Demand","gemini-3-flash-preview","Yes","0","11156","325177","5245","341578","0.05"
"2025-12-21T15:18:49.523Z","Errored, No Charge","gemini-3-flash-preview","Yes","0","86546","246508","3221","336275","0.08"
"2025-12-21T15:18:38.544Z","On-Demand","gemini-3-flash-preview","Yes","0","21867","311072","69","333008","0.03"
"2025-12-21T15:18:33.953Z","On-Demand","gemini-3-flash-preview","Yes","0","3313","325902","25","329240","0.02"
"2025-12-21T15:18:28.278Z","On-Demand","gemini-3-flash-preview","Yes","0","2921","326230","20","329171","0.02"
"2025-12-21T15:18:23.341Z","On-Demand","gemini-3-flash-preview","Yes","0","1178","326203","25","327406","0.02"
"2025-12-21T15:18:18.306Z","On-Demand","gemini-3-flash-preview","Yes","0","41493","285006","25","326524","0.04"
"2025-12-21T15:18:11.253Z","On-Demand","gemini-3-flash-preview","Yes","0","1157","310376","21","311554","0.02"
"2025-12-21T15:18:05.324Z","On-Demand","gemini-3-flash-preview","Yes","0","64391","246928","49","311368","0.05"
"2025-12-21T15:17:21.139Z","On-Demand","gemini-3-flash-preview","Yes","0","21459","280104","9705","311268","0.06"
"2025-12-21T15:17:16.429Z","Errored, No Charge","gemini-3-flash-preview","Yes","0","28472","256461","21","284954","0.03"
"2025-12-21T15:17:01.601Z","On-Demand","gemini-3-flash-preview","Yes","0","14785","267412","2654","284851","0.03"
"2025-12-21T15:16:03.471Z","Errored, No Charge","gemini-3-flash-preview","Yes","0","257958","11094","13091","282143","0.20"
"2025-12-21T15:15:07.433Z","On-Demand","gemini-3-flash-preview","Yes","0","8953","247578","12439","268970","0.07"
"2025-12-21T15:14:51.705Z","On-Demand","gemini-3-flash-preview","Yes","0","4763","244950","25","249738","0.02"
"2025-12-21T15:14:47.756Z","On-Demand","gemini-3-flash-preview","Yes","0","23570","222419","25","246014","0.03"
"2025-12-21T15:14:43.915Z","On-Demand","gemini-3-flash-preview","Yes","0","19676","226200","53","245929","0.03"
"2025-12-21T15:14:40.035Z","On-Demand","gemini-3-flash-preview","Yes","0","4658","241084","61","245803","0.02"
"2025-12-21T15:14:30.675Z","On-Demand","gemini-3-flash-preview","Yes","0","3334","242113","42","245489","0.02"
"2025-12-21T15:14:20.557Z","On-Demand","gemini-3-flash-preview","Yes","0","1783","243140","51","244974","0.02"
"2025-12-21T15:14:16.120Z","On-Demand","gemini-3-flash-preview","Yes","0","1623","243189","59","244871","0.02"
"2025-12-21T15:14:04.180Z","On-Demand","gemini-3-flash-preview","Yes","0","4041","240665","60","244766","0.02"
"2025-12-21T15:13:54.175Z","On-Demand","gemini-3-flash-preview","Yes","0","5476","237792","90","243358","0.02"
"2025-12-21T15:13:46.794Z","On-Demand","gemini-3-flash-preview","Yes","0","7257","234604","25","241886","0.02"
"2025-12-21T15:13:35.340Z","On-Demand","gemini-3-flash-preview","Yes","0","2870","236024","12","238906","0.02"
"2025-12-21T15:13:28.995Z","On-Demand","gemini-3-flash-preview","Yes","0","982","236462","25","237469","0.01"
"2025-12-21T15:13:24.789Z","On-Demand","gemini-3-flash-preview","Yes","0","30803","206058","8","236869","0.03"
"2025-12-21T15:13:17.184Z","On-Demand","gemini-3-flash-preview","Yes","0","45442","191351","61","236854","0.04"
"2025-12-21T15:13:09.282Z","On-Demand","gemini-3-flash-preview","Yes","0","18366","214703","25","233094","0.02"
"2025-12-21T15:13:02.077Z","On-Demand","gemini-3-flash-preview","Yes","0","7527","210487","21","218035","0.02"
"2025-12-21T15:12:47.357Z","On-Demand","gemini-3-flash-preview","Yes","0","3567","211483","20","215070","0.01"
"2025-12-21T15:12:35.944Z","On-Demand","gemini-3-flash-preview","Yes","0","19668","193692","25","213385","0.02"
"2025-12-21T15:12:30.659Z","On-Demand","gemini-3-flash-preview","Yes","0","4877","205234","29","210140","0.02"
"2025-12-21T15:12:27.160Z","On-Demand","gemini-3-flash-preview","Yes","0","3558","205247","29","208834","0.01"
"2025-12-21T15:12:23.417Z","On-Demand","gemini-3-flash-preview","Yes","0","1691","205187","21","206899","0.01"
"2025-12-21T15:12:15.251Z","On-Demand","gemini-3-flash-preview","Yes","0","1363","205218","243","206824","0.01"
"2025-12-21T15:12:07.386Z","On-Demand","gemini-3-flash-preview","Yes","0","4526","201798","203","206527","0.02"
"2025-12-21T15:12:00.276Z","On-Demand","gemini-3-flash-preview","Yes","0","6088","198510","25","204623","0.02"
"2025-12-21T15:11:49.450Z","On-Demand","gemini-3-flash-preview","Yes","0","7152","195981","25","203158","0.02"
"2025-12-21T15:11:40.808Z","On-Demand","gemini-3-flash-preview","Yes","0","14359","185050","25","199434","0.02"
"2025-12-21T15:11:33.216Z","On-Demand","gemini-3-flash-preview","Yes","0","191030","7873","120","199023","0.12"
"2025-12-21T15:11:26.090Z","On-Demand","gemini-3-flash-preview","Yes","0","1878","196880","52","198810","0.01"
"2025-12-21T15:11:22.926Z","On-Demand","gemini-3-flash-preview","Yes","0","5670","192968","78","198716","0.02"
"2025-12-21T15:09:47.065Z","On-Demand","gemini-3-flash-preview","Yes","0","1920","196558","146","198624","0.01"
"2025-12-21T15:09:42.714Z","On-Demand","gemini-3-flash-preview","Yes","0","5575","192760","101","198436","0.02"
"2025-12-21T15:09:37.815Z","On-Demand","gemini-3-flash-preview","Yes","0","10093","185025","24","195142","0.02"
"2025-12-21T15:02:50.981Z","On-Demand","gemini-3-flash-preview","Yes","0","2359","192555","125","195039","0.01"
"2025-12-21T15:02:47.530Z","On-Demand","gemini-3-flash-preview","Yes","0","4836","188621","25","193482","0.01"
"2025-12-21T15:02:43.359Z","On-Demand","gemini-3-flash-preview","Yes","0","3336","188667","25","192028","0.01"
"2025-12-21T15:02:39.617Z","On-Demand","gemini-3-flash-preview","Yes","0","1811","188655","25","190491","0.01"
"2025-12-21T15:02:34.183Z","On-Demand","gemini-3-flash-preview","Yes","0","182404","7868","140","190412","0.11"
"2025-12-21T15:02:30.625Z","On-Demand","gemini-3-flash-preview","Yes","0","54954","133793","25","188772","0.04"
"2025-12-21T14:49:37.616Z","On-Demand","gemini-3-flash-preview","Yes","0","1398","186715","365","188478","0.01"
"2025-12-21T14:49:33.792Z","On-Demand","gemini-3-flash-preview","Yes","0","12749","175318","39","188106","0.02"
"2025-12-21T14:49:28.148Z","On-Demand","gemini-3-flash-preview","Yes","0","718","186921","370","188009","0.01"
"2025-12-21T14:49:22.529Z","On-Demand","gemini-3-flash-preview","Yes","0","3930","183279","372","187581","0.01"
"2025-12-21T14:49:18.197Z","On-Demand","gemini-3-flash-preview","Yes","0","3540","183296","315","187151","0.01"
"2025-12-21T14:49:13.808Z","On-Demand","gemini-3-flash-preview","Yes","0","3283","183388","107","186778","0.01"
"2025-12-21T14:49:04.661Z","On-Demand","gemini-3-flash-preview","Yes","0","9788","176074","714","186576","0.02"
"2025-12-21T14:49:00.795Z","On-Demand","gemini-3-flash-preview","Yes","0","1927","183789","40","185756","0.01"
"2025-12-21T14:48:55.740Z","On-Demand","gemini-3-flash-preview","Yes","0","5353","180051","258","185662","0.01"
"2025-12-21T14:48:43.297Z","On-Demand","gemini-3-flash-preview","Yes","0","3661","181564","50","185275","0.01"
"2025-12-21T14:48:40.359Z","On-Demand","gemini-3-flash-preview","Yes","0","2105","181514","25","183644","0.01"
"2025-12-21T14:48:37.494Z","On-Demand","gemini-3-flash-preview","Yes","0","8300","173742","25","182067","0.02"
"2025-12-21T14:48:29.411Z","On-Demand","gemini-3-flash-preview","Yes","0","2992","177556","26","180574","0.01"
"2025-12-21T14:48:23.514Z","On-Demand","gemini-3-flash-preview","Yes","0","1728","177516","20","179264","0.01"
"2025-12-21T14:48:17.226Z","On-Demand","gemini-3-flash-preview","Yes","0","1203","177932","34","179169","0.01"
"2025-12-21T14:48:13.756Z","On-Demand","gemini-3-flash-preview","Yes","0","981","177974","122","179077","0.01"
"2025-12-21T14:48:09.504Z","On-Demand","gemini-3-flash-preview","Yes","0","20063","158661","136","178860","0.02"
"2025-12-21T14:48:05.292Z","On-Demand","gemini-3-flash-preview","Yes","0","4296","174268","102","178666","0.01"
"2025-12-21T14:47:58.317Z","On-Demand","gemini-3-flash-preview","Yes","0","15195","163099","212","178506","0.02"
"2025-12-21T14:47:53.429Z","On-Demand","gemini-3-flash-preview","Yes","0","2987","175015","27","178029","0.01"
"2025-12-21T14:47:48.038Z","On-Demand","gemini-3-flash-preview","Yes","0","6355","171327","50","177732","0.01"
"2025-12-21T14:47:44.249Z","On-Demand","gemini-3-flash-preview","Yes","0","7324","167355","20","174699","0.01"
"2025-12-21T14:47:40.407Z","On-Demand","gemini-3-flash-preview","Yes","0","3751","167280","25","171056","0.01"
"2025-12-21T14:47:36.763Z","On-Demand","gemini-3-flash-preview","Yes","0","5064","163304","27","168395","0.01"
"2025-12-21T14:47:24.455Z","On-Demand","gemini-3-flash-preview","Yes","0","3776","163742","29","167547","0.01"
"2025-12-21T14:47:19.127Z","On-Demand","gemini-3-flash-preview","Yes","0","10948","156250","40","167238","0.02"
"2025-12-21T14:47:15.848Z","On-Demand","gemini-3-flash-preview","Yes","0","9302","156223","25","165550","0.02"
"2025-12-21T14:47:12.643Z","On-Demand","gemini-3-flash-preview","Yes","0","3866","160137","25","164028","0.01"
"2025-12-21T14:47:09.646Z","On-Demand","gemini-3-flash-preview","Yes","0","2376","160108","25","162509","0.01"
"2025-12-21T14:47:04.522Z","On-Demand","gemini-3-flash-preview","Yes","0","4816","156173","25","161014","0.01"
"2025-12-21T14:46:56.567Z","On-Demand","gemini-3-flash-preview","Yes","0","3468","156153","26","159647","0.01"
"2025-12-21T14:46:53.492Z","On-Demand","gemini-3-flash-preview","Yes","0","6183","152216","20","158419","0.01"
"2025-12-21T14:46:50.388Z","On-Demand","gemini-3-flash-preview","Yes","0","2112","156178","34","158324","0.01"
"2025-12-21T14:46:46.129Z","On-Demand","gemini-3-flash-preview","Yes","0","146517","11716","50","158283","0.09"
"2025-12-21T14:46:40.668Z","On-Demand","gemini-3-flash-preview","Yes","0","1150","156292","25","157467","0.01"
"2025-12-21T14:46:36.790Z","On-Demand","gemini-3-flash-preview","Yes","0","4795","152442","151","157388","0.01"
"2025-12-21T14:46:29.356Z","On-Demand","gemini-3-flash-preview","Yes","0","3526","152449","1167","157142","0.02"
"2025-12-21T14:46:23.294Z","On-Demand","gemini-3-flash-preview","Yes","0","143636","11728","553","155917","0.09"
"2025-12-21T14:46:18.526Z","On-Demand","gemini-3-flash-preview","Yes","0","2337","152505","464","155306","0.01"
"2025-12-21T14:46:14.184Z","On-Demand","gemini-3-flash-preview","Yes","0","1953","152555","276","154784","0.01"
"2025-12-21T14:46:07.416Z","On-Demand","gemini-3-flash-preview","Yes","0","4855","148651","944","154450","0.02"
"2025-12-21T14:45:58.306Z","On-Demand","gemini-3-flash-preview","Yes","0","11271","141132","1045","153448","0.02"
"2025-12-21T14:45:55.670Z","On-Demand","gemini-3-flash-preview","Yes","0","5597","136867","25","142489","0.01"
"2025-12-21T14:45:51.610Z","On-Demand","gemini-3-flash-preview","Yes","0","5023","132897","25","137945","0.01"
"2025-12-21T14:45:48.462Z","On-Demand","gemini-3-flash-preview","Yes","0","3286","132875","9","136170","0.01"
"2025-12-21T14:45:42.907Z","On-Demand","gemini-3-flash-preview","Yes","0","128286","7827","8","136121","0.08"
"2025-12-21T13:36:48.136Z","On-Demand","gemini-3-flash-preview","Yes","0","5123","130644","284","136051","0.01"
"2025-12-21T13:36:45.390Z","On-Demand","gemini-3-flash-preview","Yes","0","3529","130598","25","134152","0.01"
"2025-12-21T13:36:42.595Z","On-Demand","gemini-3-flash-preview","Yes","0","2153","130552","25","132730","0.01"
"2025-12-21T13:36:38.753Z","On-Demand","gemini-3-flash-preview","Yes","0","4548","126659","28","131235","0.01"
"2025-12-21T13:36:30.333Z","On-Demand","gemini-3-flash-preview","Yes","0","122166","7673","26","129865","0.07"
"2025-12-21T13:36:27.111Z","On-Demand","gemini-3-flash-preview","Yes","0","2051","126566","20","128637","0.01"
"2025-12-21T13:36:24.096Z","On-Demand","gemini-3-flash-preview","Yes","0","1897","126611","34","128542","0.01"
"2025-12-21T13:36:18.140Z","On-Demand","gemini-3-flash-preview","Yes","0","1586","126891","24","128501","0.01"
"2025-12-21T13:36:14.724Z","On-Demand","gemini-3-flash-preview","Yes","0","1332","126978","109","128419","0.01"
"2025-12-21T13:36:10.982Z","On-Demand","gemini-3-flash-preview","Yes","0","4191","123127","18","127336","0.01"
"2025-12-21T13:36:07.276Z","On-Demand","gemini-3-flash-preview","Yes","0","2830","123100","28","125958","0.01"
"2025-12-21T13:36:05.000Z","On-Demand","gemini-3-flash-preview","Yes","0","2650","123123","20","125793","0.01"
"2025-12-21T13:36:00.918Z","On-Demand","gemini-3-flash-preview","Yes","0","2460","123199","25","125684","0.01"
"2025-12-21T13:35:57.668Z","On-Demand","gemini-3-flash-preview","Yes","0","116491","7697","25","124213","0.07"
"2025-12-21T13:35:54.864Z","On-Demand","gemini-3-flash-preview","Yes","0","3366","119270","28","122664","0.01"
"2025-12-21T13:35:46.802Z","On-Demand","gemini-3-flash-preview","Yes","0","1938","119274","27","121239","0.01"
"2025-12-21T13:35:44.170Z","On-Demand","gemini-3-flash-preview","Yes","0","700","119237","20","119957","0.01"
"2025-12-21T13:35:38.776Z","On-Demand","gemini-3-flash-preview","Yes","0","4397","115424","27","119848","0.01"
"2025-12-21T13:35:34.687Z","On-Demand","gemini-3-flash-preview","Yes","0","2470","115431","20","117921","0.01"
"2025-12-21T13:35:31.478Z","On-Demand","gemini-3-flash-preview","Yes","0","2245","115557","29","117831","0.01"
"2025-12-21T13:35:28.770Z","On-Demand","gemini-3-flash-preview","Yes","0","1992","115606","18","117616","0.01"
"2025-12-21T13:35:25.142Z","On-Demand","gemini-3-flash-preview","Yes","0","4727","111823","123","116673","0.01"
"2025-12-21T13:35:19.714Z","On-Demand","gemini-3-flash-preview","Yes","0","3353","112236","96","115685","0.01"
"2025-12-21T13:35:17.123Z","On-Demand","gemini-3-flash-preview","Yes","0","3906","108238","23","112167","0.01"
"2025-12-21T13:35:14.425Z","On-Demand","gemini-3-flash-preview","Yes","0","3433","108289","9","111731","0.01"
"2025-12-21T13:35:06.528Z","On-Demand","gemini-3-flash-preview","Yes","0","2591","108322","31","110944","0.01"
"2025-12-21T13:35:04.072Z","On-Demand","gemini-3-flash-preview","Yes","0","1791","108315","20","110126","0.01"
"2025-12-21T13:34:59.596Z","On-Demand","gemini-3-flash-preview","Yes","0","1641","108350","27","110018","0.01"
"2025-12-21T13:34:56.809Z","On-Demand","gemini-3-flash-preview","Yes","0","3925","104437","20","108382","0.01"
"2025-12-21T13:34:49.167Z","On-Demand","gemini-3-flash-preview","Yes","0","2996","104429","24","107449","0.01"
"2025-12-21T13:34:45.686Z","On-Demand","gemini-3-flash-preview","Yes","0","1412","104373","20","105805","0.01"
"2025-12-21T13:34:37.144Z","On-Demand","gemini-3-flash-preview","Yes","0","94050","11603","27","105680","0.06"
"2025-12-21T13:34:30.991Z","On-Demand","gemini-3-flash-preview","Yes","0","834","96258","20","97112","0.01"
"2025-12-21T13:34:27.119Z","On-Demand","gemini-3-flash-preview","Yes","0","4409","92591","25","97025","0.01"
"2025-12-21T13:34:24.108Z","On-Demand","gemini-3-flash-preview","Yes","0","3790","92615","37","96442","0.01"
"2025-12-21T13:34:20.908Z","On-Demand","gemini-3-flash-preview","Yes","0","26615","69555","26","96196","0.02"
"2025-12-21T13:34:20.852Z","On-Demand","gemini-3-flash-preview","Yes","0","0","0","0","0","0.00"
"2025-12-21T13:34:20.793Z","On-Demand","gemini-3-flash-preview","Yes","0","0","0","0","0","0.00"
"2025-12-21T13:34:20.734Z","On-Demand","gemini-3-flash-preview","Yes","0","0","0","0","0","0.00"
"2025-12-21T13:34:17.504Z","On-Demand","gemini-3-flash-preview","Yes","0","3286","68438","92","71816","0.01"
"2025-12-21T13:34:13.484Z","On-Demand","gemini-3-flash-preview","Yes","0","2932","68706","34","71672","0.01"
